65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
33619200, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
33619200, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 144255925564211200, 2594073385365405696, 576460752303423488, 1152921504606846976
33619200, 129, 66, 65568, 8, 16, 71776119061217280, 9295429630892703744, 144255925564211200, 2594073385365405696, 576460752303423488, 1152921504606846976
33619200, 129, 66, 65568, 8, 16, 70650236334243840, 9295429630892703744, 144255925564211200, 2594073385365405696, 576460752303423488, 1152921504606846976
41975040, 129, 66, 65568, 8, 16, 70650236334243840, 9295429630892703744, 144255925564211200, 2594073385365405696, 576460752303423488, 1152921504606846976
41975040, 129, 66, 65568, 8, 16, 70650236334243840, 9295429630892703744, 145135534866432, 2594073385365405696, 576460752303423488, 1152921504606846976
17188289792, 129, 66, 65568, 8, 16, 70650219154374656, 9295429630892703744, 145135534866432, 2594073385365405696, 576460752303423488, 1152921504606846976
17188289792, 129, 66, 65568, 8, 16, 70089468224208896, 9295429630892703744, 145135534866432, 2594073385365405696, 576460752303423488, 1152921504606846976
17188289792, 129, 66, 34359738400, 8, 16, 70089468224208896, 9295429630892703744, 145135534866432, 2594073385365405696, 576460752303423488, 1152921504606846976
17188289792, 129, 66, 34359738400, 8, 16, 70089468224208896, 9295429630892703744, 145135534866432, 2305843009217888256, 576460752303423488, 1152921504606846976
17188289792, 129, 65600, 34359738400, 8, 16, 70089468224208896, 9295429630892703744, 145135534866432, 2305843009217888256, 576460752303423488, 1152921504606846976
17188289792, 129, 65600, 34359738400, 8, 16, 70087277790887936, 9295429630892703744, 145135534866432, 2305843009217888256, 576460752303423488, 1152921504606846976
17188289792, 32769, 65600, 34359738400, 8, 16, 70087277790887936, 9295429630892703744, 145135534866432, 2305843009217888256, 576460752303423488, 1152921504606846976
17188289792, 32769, 65600, 34359738400, 8, 16, 70087277790887936, 9295429630892703744, 140806207832064, 2305843009217888256, 576460752303423488, 1152921504606846976
17188289792, 129, 65600, 34359738400, 8, 16, 70087277790887936, 9295429630892703744, 140806207832064, 2305843009217888256, 576460752303423488, 1152921504606846976
17188289792, 129, 65600, 34359738400, 8, 16, 70087277790887936, 9295429630892703744, 140806207832064, 2305843009482129408, 576460752303423488, 1152921504606846976
4398054931712, 129, 65600, 34359738400, 8, 16, 70087277790887936, 9295429630892703744, 140806207832064, 2305843009482129408, 576460752303423488, 1152921504606846976
4398054931712, 129, 65600, 34359738400, 8, 16, 70087277790887936, 9295429630892703744, 140806207832064, 2305843026393563136, 576460752303423488, 1152921504606846976
4398054931712, 129, 65600, 281474976710688, 8, 16, 69805802814177280, 9295429630892703744, 140806207832064, 2305843026393563136, 576460752303423488, 1152921504606846976
4398054931712, 129, 65600, 281474976710688, 8, 16, 67562799093514240, 9295429630892703744, 140806207832064, 2305843026393563136, 576460752303423488, 1152921504606846976
4398055192832, 129, 65600, 281474976710688, 8, 16, 67562799093514240, 9295429630892703744, 140806207832064, 2305843026393563136, 576460752303423488, 1152921504606846976
4398055192832, 129, 65600, 281474976710688, 8, 16, 58555737277726720, 9295429630892703744, 140806207832064, 2305843026393563136, 576460752303423488, 1152921504606846976
4398055192832, 129, 8589934656, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 140806207832064, 2305843026393563136, 576460752303423488, 1152921504606846976
4398055192832, 129, 8589934656, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 140738562097152, 2305843026393563136, 576460752303423488, 1152921504606846976
4398055192832, 129, 8589934656, 281474976710688, 1024, 16, 58555728687792128, 9295429630892703744, 140738562097152, 2305843026393563136, 576460752303423488, 1152921504606846976
4398055192832, 129, 8589934656, 281474976710688, 1024, 16, 58555728687792128, 9295429630892703744, 140738562097152, 2305843009280802816, 576460752303423488, 1152921504606846976
4398055192832, 129, 8589934656, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 140738562097152, 2305843009280802816, 576460752303423488, 1152921504606846976
4398055192832, 129, 8589934656, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686019501129728, 2305843009280802816, 576460752303423488, 1152921504606846976
4399120546048, 129, 8589934656, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 2305843009280802816, 576460752303423488, 1152921504606846976
4399120546048, 129, 8589934656, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 549822922752, 576460752303423488, 1152921504606846976
4399120546048, 129, 134217792, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 549822922752, 576460752303423488, 1152921504606846976
4399120546048, 129, 134217792, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 1649267441664, 576460752303423488, 1152921504606846976
4399120546048, 32769, 134217792, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 1649267441664, 576460752303423488, 1152921504606846976
4399120546048, 32769, 134217792, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 1126449662656512, 576460752303423488, 1152921504606846976
4399388977408, 32769, 134217792, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 1126449662656512, 576460752303423488, 1152921504606846976
4398315235584, 32769, 134217792, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 1125900980584448, 576460752303423488, 1152921504606846976
4398315235584, 32769, 2097216, 281474976710688, 8, 16, 58555728687792128, 9295429630892703744, 4611686018427387904, 1125900980584448, 576460752303423488, 1152921504606846976
4398315235584, 32769, 2097216, 281474976710688, 8, 16, 40611698922487808, 9295429630892703744, 4611686018427387904, 1125900980584448, 576460752303423488, 1152921504606846976
4398315235584, 129, 2097216, 281474976710688, 8, 16, 40611698922487808, 9295429630892703744, 4611686018427387904, 1125900980584448, 576460752303423488, 1152921504606846976
4398315235584, 129, 2097216, 32, 8, 16, 40611698922487808, 9223653511831486464, 4611686018427387904, 1125900980584448, 576460752303423488, 1152921504606846976
4398315235584, 129, 2097216, 67108864, 8, 16, 40611698922487808, 9223653511831486464, 4611686018427387904, 1125900980584448, 576460752303423488, 1152921504606846976
4398315235584, 129, 2097216, 67108864, 8, 16, 40611698922487808, 9223653511831486464, 4611686018427387904, 1125900980584448, 576460752303423488, 2305843009213693952
4398315235584, 129, 2097216, 4096, 8, 16, 40611698922487808, 9223653511831486464, 4611686018427387904, 1125900980584448, 576460752303423488, 2305843009213693952
4398315235584, 129, 2097216, 4096, 8, 16, 40611698922487808, 9223373136366403584, 4611686018427387904, 1125900980584448, 576460752303423488, 2305843009213693952
4398332012544, 129, 2097216, 4096, 8, 16, 40611698922487808, 9223373136366403584, 4611686018427387904, 1125900980584448, 576460752303423488, 2305843009213693952
4398332012544, 129, 2097216, 4096, 8, 16, 40611698922487808, 9223373136366403584, 4611686018427387904, 1125899911036928, 576460752303423488, 2305843009213693952
4398332012544, 129, 68719476800, 4096, 8, 16, 40611698922487808, 9223373136366403584, 4611686018427387904, 1125899911036928, 576460752303423488, 2305843009213693952
4398315235328, 129, 68719476800, 4096, 8, 16, 40611698922487808, 9223372036871553024, 4611686018427387904, 1125899911036928, 576460752303423488, 2305843009213693952
4398315235328, 129, 2251799813685312, 4096, 8, 16, 40611698922487808, 9223372036871553024, 4611686018427387904, 1125899911036928, 576460752303423488, 2305843009213693952
4398315235328, 129, 2251799813685312, 4096, 8, 16, 40611698922487808, 9223372036871553024, 4611686018427387904, 1125899911036928, 576460752303423488, 9007199254740992
4398315235328, 129, 144115188075855936, 4096, 8, 16, 40611698922487808, 9223372036871553024, 4611686018427387904, 1125899911036928, 576460752303423488, 9007199254740992
4398315235328, 129, 144115188075855936, 4096, 8, 16, 40611698922487808, 9223372036871553024, 4611686018427387904, 1125899911036928, 17592186044416, 9007199254740992
4398315235328, 129, 144115188075855936, 67108864, 8, 16, 40611698922487808, 9223372036871553024, 4611686018427387904, 1125899911036928, 17592186044416, 9007199254740992
4398315235328, 129, 144115188075855936, 67108864, 8, 16, 40611698922487808, 9223372036854841344, 4611686018427387904, 1125899911036928, 17592186044416, 9007199254740992
4398315235328, 129, 144115188075855936, 18014398509481984, 8, 16, 40611698922487808, 9223372036854841344, 4611686018427387904, 1125899911036928, 17592186044416, 9007199254740992
4398314973184, 129, 144115188075855936, 18014398509481984, 8, 16, 40611698922487808, 9223372036854841344, 4611686018427387904, 1125899911036928, 262144, 9007199254740992
4398314973184, 129, 144115188075855936, 18014398509481984, 4096, 16, 40611698922487808, 9223372036854841344, 4611686018427387904, 1125899911036928, 262144, 9007199254740992
4398314973184, 129, 144115188075855936, 0, 4096, 16, 40611698922487808, 9223372036854841344, 4611686018427387904, 1125899911036928, 262144, 18014398509481984
4398314973184, 384, 144115188075855936, 0, 4096, 16, 40611698922487808, 9223372036854841344, 4611686018427387904, 1125899911036928, 262144, 18014398509481984
268462080, 384, 144115188075855936, 0, 4096, 16, 40611698922487808, 9223372036854841344, 4611686018427387904, 1125899911036928, 4398046511104, 18014398509481984
268462080, 384, 4398046511168, 0, 4096, 16, 40611698922487808, 9223372036854841344, 4611686018427387904, 1125899911036928, 0, 18014398509481984
268462080, 384, 4398046511168, 0, 4096, 16, 40611562020405248, 9223372036854841344, 4611686018427387904, 1125899911036928, 0, 18014398509481984
268462080, 384, 68719476800, 0, 4096, 16, 40611562020405248, 9223372036854841344, 4611686018427387904, 1125899911036928, 0, 18014398509481984
268462080, 128, 68719476800, 0, 4096, 16, 40611562020405248, 9223372036854776064, 4611686018427387904, 1125899911036928, 0, 18014398509481984
268462080, 128, 68719476800, 0, 1099511627776, 16, 40611562020405248, 9223372036854776064, 4611686018427387904, 1125899911036928, 0, 18014398509481984
26624, 128, 68719476800, 0, 1099511627776, 16, 40611562020405248, 9223372036854776064, 4611686018427387904, 272629760, 0, 18014398509481984
26624, 8388608, 68719476800, 0, 1099511627776, 16, 40611562020405248, 9223372036854776064, 4611686018427387904, 272629760, 0, 18014398509481984
26624, 8388608, 68719476800, 0, 1099511627776, 16, 40611562020405248, 9223372036854776064, 4611686018427387904, 4194305, 0, 18014398509481984
